id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm
593206;Landing Page Submission;Organic Search;No;No;1;3;181;3;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;12;17;Yes
593203;Landing Page Submission;Direct Traffic;No;No;1;5;282;1.67;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;14;18;No
593201;API;Google;No;No;0;2;489;1;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;15;No
593169;Landing Page Submission;Google;No;No;0;3;358;3;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;14;17;No
593130;Landing Page Submission;Direct Traffic;Yes;No;0;20;56;1.54;Form Submitted on Website;E-Business;Unemployed;No;No;No;No;No;No;16;18;Yes
593125;API;Google;No;No;0;6;1270;3;Email Opened;;;No;No;No;No;No;No;13;15;No
593124;API;Google;No;No;1;2;987;1;Email Opened;Human Resource Management;Working Professional;No;No;No;No;No;No;13;15;No
593122;Landing Page Submission;Direct Traffic;No;No;0;3;432;1.5;SMS Sent;Finance Management;;No;No;No;No;No;No;13;17;Yes
593121;API;Chat;No;No;1;0;0;0;Email Opened;Hospitality Management;Unemployed;No;No;No;No;No;No;12;15;No
593119;API;Chat;No;No;1;0;0;0;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;16;15;No
593112;Landing Page Submission;Google;No;No;0;1;132;1;Converted to Lead;Select;Unemployed;No;No;No;No;No;No;14;18;No
593100;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
593093;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
593090;Landing Page Submission;Organic Search;No;No;1;7;144;7;Page Visited on Website;Media and Advertising;Unemployed;No;No;No;No;No;No;15;17;Yes
593086;Landing Page Submission;Google;Yes;No;0;17;642;2.13;Page Visited on Website;Supply Chain Management;Unemployed;No;No;No;No;No;No;13;17;No
593083;Landing Page Submission;Direct Traffic;No;No;0;3;979;1.5;SMS Sent;Operations Management;Unemployed;No;No;No;No;No;No;14;15;Yes
593071;Landing Page Submission;Organic Search;No;No;0;4;407;4;Email Link Clicked;Operations Management;;No;No;No;No;No;No;11;18;Yes
593069;API;Google;No;No;1;4;952;1;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;15;No
593063;Landing Page Submission;Google;No;No;1;3;1199;3;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;14;18;No
593058;API;Chat;No;No;0;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;15;No
593057;Landing Page Submission;Direct Traffic;No;No;0;20;1633;2.22;Page Visited on Website;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;;;Yes
593056;Landing Page Submission;Direct Traffic;No;No;0;8;106;8;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;13;18;Yes
593051;Landing Page Submission;Direct Traffic;No;No;0;8;813;4;Email Opened;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;14;18;Yes
593049;API;Organic Search;No;No;0;3;452;3;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
593040;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
593025;Landing Page Submission;Google;No;No;0;3;212;3;SMS Sent;Finance Management;;No;No;No;No;No;No;14;17;No
593019;API;Google;No;No;0;4;55;2;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;14;15;No
593016;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;14;18;No
593014;Landing Page Submission;Direct Traffic;No;No;0;1;28;1;Converted to Lead;Marketing Management;Unemployed;No;No;No;No;No;No;14;18;No
592991;Landing Page Submission;Google;No;No;0;4;370;4;Converted to Lead;Travel and Tourism;Unemployed;No;No;No;No;No;No;14;15;No
592990;Landing Page Submission;Direct Traffic;Yes;No;0;3;372;3;SMS Sent;Retail Management;Unemployed;No;No;No;No;No;No;13;18;Yes
592987;API;Chat;Yes;No;0;0;0;0;Email Bounced;;;No;No;No;No;No;No;15;15;No
592984;API;Organic Search;No;No;1;2;61;2;SMS Sent;Select;Unemployed;No;No;No;No;No;No;10;15;No
592978;API;Direct Traffic;No;No;0;3;563;3;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;13;15;No
592974;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No
592959;API;Google;No;No;1;2;1379;2;SMS Sent;;;No;No;No;No;No;No;15;15;No
592940;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No
592929;API;Chat;No;No;0;0;0;0;Chat Conversation;Select;Student;No;No;No;No;No;No;17;15;No
592928;API;Google;No;No;0;2;69;2;Chat Conversation;Select;Student;No;No;No;No;No;No;15;15;No
592895;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592892;Landing Page Submission;Direct Traffic;Yes;No;0;2;141;2;SMS Sent;Banking, Investment And Insurance;;No;No;No;No;No;No;13;16;No
592888;Landing Page Submission;Direct Traffic;No;No;0;5;149;5;SMS Sent;International Business;Unemployed;No;No;No;No;No;No;14;18;No
592885;Landing Page Submission;Direct Traffic;No;No;0;7;74;3.5;Email Opened;IT Projects Management;Unemployed;No;No;No;No;No;No;13;15;Yes
592880;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;17;15;No
592869;Landing Page Submission;Direct Traffic;No;No;0;5;198;5;Converted to Lead;E-COMMERCE;Unemployed;No;No;No;No;No;No;16;13;Yes
592867;Landing Page Submission;Organic Search;No;No;0;7;319;7;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;15;16;Yes
592866;API;Organic Search;No;No;0;3;306;3;Email Opened;Select;Unemployed;No;No;No;No;No;No;13;15;No
592857;Landing Page Submission;Direct Traffic;No;No;0;2;438;2;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;15;18;Yes
592855;Landing Page Submission;Direct Traffic;No;No;0;8;139;8;Email Opened;;;Yes;No;No;No;No;No;14;17;No
592851;Landing Page Submission;Direct Traffic;No;No;0;2;362;2;Email Opened;IT Projects Management;Unemployed;No;No;No;No;No;No;15;15;Yes
592835;Landing Page Submission;Direct Traffic;No;No;0;2;389;2;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;13;16;Yes
592824;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No
592812;Landing Page Submission;Direct Traffic;No;No;0;3;471;3;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;14;18;Yes
592807;API;Google;No;No;0;1;95;1;Converted to Lead;Human Resource Management;Unemployed;No;No;No;No;No;No;15;14;No
592802;API;Chat;No;No;0;4;358;1.33;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
592796;Landing Page Submission;Direct Traffic;No;No;0;18;488;6;Email Opened;Finance Management;;No;No;No;No;No;No;15;18;Yes
592792;Landing Page Submission;Direct Traffic;No;No;1;1;1385;1;Converted to Lead;Supply Chain Management;Unemployed;No;No;No;No;No;No;15;18;No
592786;API;Chat;No;No;0;0;0;0;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;15;15;No
592785;Landing Page Submission;Direct Traffic;No;No;1;3;1486;3;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;14;17;Yes
592783;Landing Page Submission;Organic Search;No;No;0;4;192;4;SMS Sent;Operations Management;Unemployed;No;No;No;No;No;No;14;17;Yes
592781;Landing Page Submission;Direct Traffic;No;No;0;2;621;2;Email Opened;Supply Chain Management;;No;No;No;No;No;No;13;18;Yes
592777;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No
592773;API;Chat;No;No;1;0;0;0;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;16;14;No
592772;API;Organic Search;No;No;1;13;424;4.33;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;;;No
592749;Landing Page Submission;Direct Traffic;No;No;0;5;3;5;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;13;18;Yes
592745;API;Google;No;No;0;4;158;4;Email Opened;Business Administration;Unemployed;No;No;No;No;No;No;14;16;No
592740;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;16;15;No
592736;API;Organic Search;No;No;1;6;1519;1.5;SMS Sent;;;No;No;No;No;No;No;15;15;No
592734;Landing Page Submission;Direct Traffic;No;No;0;3;372;3;Email Opened;IT Projects Management;Unemployed;No;No;No;No;No;No;15;15;Yes
592731;Landing Page Submission;Direct Traffic;Yes;No;0;15;77;2.14;Page Visited on Website;IT Projects Management;Unemployed;No;No;No;No;No;No;17;13;Yes
592728;Landing Page Submission;Organic Search;Yes;No;0;15;239;3.75;Page Visited on Website;IT Projects Management;Unemployed;No;No;No;No;No;No;17;14;Yes
592726;API;Google;No;No;0;6;1135;3;Email Opened;;;No;No;No;No;No;No;;;No
592725;Landing Page Submission;Direct Traffic;Yes;No;0;3;38;3;SMS Sent;Business Administration;;No;No;No;No;No;No;13;16;No
592711;API;Chat;No;No;0;0;0;0;Email Opened;Select;Student;No;No;No;No;No;No;16;15;No
592704;API;Chat;No;No;0;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;15;15;No
592698;API;Organic Search;No;No;1;2;1115;2;Email Opened;;;No;No;No;No;No;No;15;15;No
592694;Landing Page Submission;Direct Traffic;No;No;0;2;134;2;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;14;18;Yes
592692;API;Organic Search;No;No;0;3;1920;1.5;SMS Sent;;;No;No;No;No;No;No;13;15;No
592690;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No
592684;API;Chat;No;No;1;2;273;2;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;13;14;Yes
592683;Landing Page Submission;Direct Traffic;No;No;1;5;1290;1.67;Page Visited on Website;Finance Management;Unemployed;No;No;No;No;No;No;15;17;No
592678;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No
592676;API;Chat;Yes;No;0;0;0;0;Email Bounced;;;No;No;No;No;No;No;15;15;No
592667;Landing Page Submission;Direct Traffic;No;No;1;2;890;2;Email Opened;Operations Management;Working Professional;No;No;No;No;No;No;14;18;Yes
592664;API;Google;No;No;0;2;291;1;Email Opened;Select;Unemployed;No;No;No;No;No;No;16;15;No
592657;API;Chat;No;No;0;0;0;0;Email Opened;Select;Student;No;No;No;No;No;No;16;14;No
592654;Landing Page Submission;Google;No;No;0;4;74;4;Email Link Clicked;Operations Management;Unemployed;No;No;No;No;No;No;10;19;No
592650;API;Chat;No;No;0;0;0;0;Chat Conversation;Select;Student;No;No;No;No;No;No;17;14;No
592648;Landing Page Submission;Direct Traffic;No;No;0;2;1601;2;SMS Sent;Operations Management;Unemployed;No;No;No;No;No;No;14;18;Yes
592638;Landing Page Submission;Direct Traffic;No;No;0;2;143;2;Email Opened;Marketing Management;;No;No;No;No;No;No;11;18;Yes
592628;Landing Page Submission;Google;No;No;1;10;575;3.33;Email Opened;Business Administration;Unemployed;No;No;No;No;No;No;15;17;No
592625;API;Organic Search;No;No;1;4;1823;4;SMS Sent;Supply Chain Management;Working Professional;No;No;No;No;No;No;15;16;No
592608;Landing Page Submission;Direct Traffic;Yes;No;1;27;212;2.45;Page Visited on Website;Finance Management;Unemployed;No;No;No;No;No;No;17;18;Yes
592599;API;Google;No;No;0;5;164;2.5;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;11;16;No
592598;API;Google;No;No;1;3;1563;1.5;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;16;No
592597;Landing Page Submission;Direct Traffic;No;No;1;8;311;4;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;14;16;Yes
592591;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592590;API;Google;Yes;No;0;2;30;2;Email Bounced;Select;Student;No;No;No;No;No;No;14;15;No
592589;Landing Page Submission;Organic Search;Yes;No;1;4;1866;4;Unsubscribed;Media and Advertising;Unemployed;No;No;No;No;No;No;14;19;Yes
592566;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592563;Landing Page Submission;Direct Traffic;No;No;0;2;339;2;Email Opened;Marketing Management;Student;No;No;No;No;No;No;16;17;Yes
592556;Landing Page Submission;Google;No;No;0;4;173;4;Chat Conversation;Finance Management;Unemployed;No;No;No;No;No;No;14;18;No
592552;Landing Page Submission;Direct Traffic;No;No;0;3;331;1.5;Email Opened;Hospitality Management;;No;No;No;No;No;No;12;15;Yes
592530;Landing Page Submission;Google;No;No;1;2;1277;2;SMS Sent;IT Projects Management;Unemployed;No;No;No;No;No;No;14;15;No
592525;API;Google;No;No;1;2;1881;2;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;14;16;No
592524;API;Google;No;No;0;1;174;1;Converted to Lead;;;No;No;No;No;No;No;16;15;No
592518;API;Chat;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;16;15;No
592511;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592510;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592505;Landing Page Submission;Google;No;No;1;6;1104;6;SMS Sent;IT Projects Management;Unemployed;No;No;No;No;No;No;15;15;Yes
592500;Landing Page Submission;Press_Release;Yes;No;0;6;358;6;Page Visited on Website;Supply Chain Management;Unemployed;No;No;No;No;No;No;17;16;Yes
592497;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;17;15;No
592484;API;Google;No;No;1;2;15;1;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;16;15;No
592449;API;Google;No;No;0;2;1627;2;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;14;15;No
592446;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592439;Landing Page Submission;Direct Traffic;Yes;No;0;1;353;1;Email Bounced;IT Projects Management;;No;No;No;No;No;No;15;15;Yes
592438;API;Google;No;No;1;5;1374;2.5;SMS Sent;Select;Unemployed;No;No;No;No;No;No;15;15;No
592427;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;14;15;No
592426;API;Google;No;No;0;2;871;2;Page Visited on Website;Select;Unemployed;No;No;No;No;No;No;11;15;No
592425;Landing Page Submission;Direct Traffic;No;No;1;5;933;5;SMS Sent;IT Projects Management;Working Professional;No;No;No;No;No;No;15;15;Yes
592424;Landing Page Submission;Direct Traffic;No;No;1;1;396;1;Converted to Lead;Marketing Management;Working Professional;No;No;No;No;No;No;15;18;Yes
592422;API;Chat;No;No;1;2;1062;1;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;13;18;No
592418;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592415;Landing Page Submission;Google;No;No;1;6;798;6;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;16;20;No
592414;Landing Page Submission;Organic Search;No;No;1;3;1090;3;SMS Sent;IT Projects Management;Working Professional;No;No;No;No;No;No;16;15;No
592413;API;Chat;No;No;1;0;0;0;Email Opened;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;15;14;No
592408;Landing Page Submission;Google;No;No;1;4;1285;4;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;15;16;No
592407;Landing Page Submission;Direct Traffic;No;No;1;6;86;6;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;14;20;Yes
592406;API;Organic Search;No;No;0;5;193;5;Email Opened;Select;Unemployed;No;No;No;No;No;No;13;15;No
592405;Landing Page Submission;Direct Traffic;No;No;1;3;1513;3;SMS Sent;Finance Management;;No;No;No;No;No;No;15;18;Yes
592399;Landing Page Submission;Direct Traffic;No;No;0;2;133;2;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;16;16;Yes
592393;API;Chat;No;No;0;0;0;0;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;15;15;No
592384;Landing Page Submission;Organic Search;No;No;0;5;124;2.5;SMS Sent;Media and Advertising;;No;No;No;No;No;No;14;17;No
592374;Landing Page Submission;Organic Search;No;No;0;9;414;9;SMS Sent;IT Projects Management;Unemployed;No;No;No;No;No;No;14;15;Yes
592372;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592370;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;14;15;No
592358;Landing Page Submission;Organic Search;No;No;0;3;2;3;SMS Sent;Banking, Investment And Insurance;;No;No;No;No;No;No;14;18;No
592354;Landing Page Submission;Direct Traffic;No;No;1;4;1025;4;SMS Sent;Operations Management;;No;No;No;No;No;No;15;16;Yes
592345;Landing Page Submission;Direct Traffic;No;No;0;5;1224;5;SMS Sent;Business Administration;Unemployed;No;No;No;No;No;No;13;18;No
592343;Landing Page Submission;Direct Traffic;No;No;1;10;1798;5;SMS Sent;Travel and Tourism;Unemployed;No;No;No;No;No;No;15;18;No
592340;Landing Page Submission;Organic Search;No;No;1;5;1722;5;SMS Sent;Business Administration;Working Professional;No;No;No;No;No;No;13;17;No
592337;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
592334;Landing Page Submission;Direct Traffic;No;No;1;2;1386;2;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;14;17;Yes
592321;Landing Page Submission;Organic Search;No;No;0;4;188;4;SMS Sent;Supply Chain Management;Unemployed;No;No;No;No;No;No;13;17;No
592317;Landing Page Submission;Direct Traffic;Yes;No;0;4;503;4;Email Bounced;Finance Management;;No;No;No;No;No;No;13;18;Yes
592316;API;Google;No;No;0;2;128;1;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;15;14;No
592314;API;Google;Yes;No;1;2;1136;2;SMS Sent;Operations Management;Unemployed;No;No;No;No;No;No;14;17;No
592307;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
592306;Landing Page Submission;Organic Search;No;No;0;5;191;5;SMS Sent;IT Projects Management;;No;No;No;No;No;No;14;15;Yes
592297;Landing Page Submission;Google;No;No;0;7;20;2.33;Page Visited on Website;Human Resource Management;Unemployed;No;No;No;No;No;No;11;18;Yes
592289;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;14;17;No
592244;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;17;15;No
592231;Landing Page Submission;Organic Search;No;No;0;8;191;4;SMS Sent;Supply Chain Management;Unemployed;No;No;No;No;No;No;14;18;No
592219;Landing Page Submission;Direct Traffic;No;No;0;4;54;4;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;14;18;Yes
592218;Landing Page Submission;Direct Traffic;No;No;0;2;127;2;Email Opened;International Business;Unemployed;No;No;No;No;No;No;16;16;No
592209;Landing Page Submission;Direct Traffic;No;No;1;11;1049;2.2;SMS Sent;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;14;17;No
592208;Landing Page Submission;Organic Search;Yes;No;0;3;356;3;Email Bounced;Finance Management;;No;No;No;No;No;No;14;18;Yes
592207;API;Google;Yes;No;0;2;86;1;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;17;14;No
592201;API;Google;No;No;1;10;1618;2;SMS Sent;International Business;Unemployed;No;No;No;No;No;No;15;15;No
592198;Landing Page Submission;Google;No;No;1;5;1335;5;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;15;20;No
592174;API;Chat;No;No;0;0;0;0;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;17;14;No
592170;API;Google;No;No;1;2;1319;2;Email Opened;Select;Unemployed;No;No;No;No;No;No;14;16;No
592165;API;Chat;No;No;1;0;0;0;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;14;15;No
592160;API;Organic Search;No;No;0;7;159;7;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;15;No
592136;API;Chat;No;No;1;0;0;0;Email Opened;Human Resource Management;Working Professional;No;No;No;No;No;No;15;15;No
592130;Landing Page Submission;Google;No;No;1;6;1522;3;SMS Sent;Supply Chain Management;Working Professional;No;No;No;No;No;No;14;19;No
592122;Landing Page Submission;Organic Search;No;No;1;4;452;4;SMS Sent;Media and Advertising;;No;No;No;No;No;No;14;15;Yes
592113;Landing Page Submission;Organic Search;No;No;1;6;36;3;SMS Sent;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;14;18;Yes
592101;API;Google;No;No;0;2;327;2;Email Opened;;;No;No;No;No;No;No;15;15;No
592100;Landing Page Submission;Google;No;No;1;4;117;4;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;12;18;No
592087;API;Organic Search;No;No;1;9;1018;3;Page Visited on Website;Media and Advertising;Working Professional;No;No;No;No;No;No;15;13;No
592040;Landing Page Submission;Direct Traffic;No;No;0;2;155;2;Page Visited on Website;Retail Management;Unemployed;No;No;No;No;No;No;14;18;Yes
592031;Landing Page Submission;Direct Traffic;No;No;1;3;77;3;SMS Sent;Human Resource Management;Working Professional;No;No;No;No;No;No;15;19;Yes
